dateTime,authorName,Message,Time,label
2023-03-21 00:38,กฤษฏา,แถ ลง,01:38:03,
2023-03-21 00:38,Weerapat Rujiraschanon,,01:38:05,
2023-03-21 00:38,Yinglucky Pupuu,ใส่ชุดออกกำลังกายไปตรวจรังสี :jack_o_lantern::rolling_on_the_floor_laughing:,01:38:05,
2023-03-21 00:38,Pin. Thamonnn,เลิกปกปิด,01:38:06,
2023-03-21 00:38,เด่น ปืนใหญ่,พูดไม่หมด:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:38:07,
2023-03-21 00:38,thavesak claysuwan,55665,01:38:07,
2023-03-21 00:38,Oxigon,เจ้าหน้าที่รัฐ ปกปิดข้อมูล พร้อมขู่ประชาชนเรียบร้อย ไทยๆ,01:38:08,
2023-03-21 00:38,kitt,รัฐจัญไร,01:38:09,
2023-03-21 00:38,karasumuki otto,เผาก็ปล่อยควันปกติของโรงงาน,01:38:09,
2023-03-21 00:38,Ken Ken,อาจารย์พูดความจริงครับ,01:38:12,
2023-03-21 00:38,Boonchu Chokchouiboonma,ปชช.พื้นที่ฟ้องร้องเลยครับ,01:38:13,
2023-03-21 00:38,ราชัน ทองมันปู,ปิดโรงงานถาวร,01:38:13,
2023-03-21 00:38,สีดํา วันธรรมสวนะ,พูดแบบนี้ = ควรตื่นตระนกทั้งประเทศ :grinning_squinting_face::grinning_squinting_face::grinning_squinting_face:,01:38:14,
2023-03-21 00:38,Ni Ni,ตื่นตูม,01:38:14,
2023-03-21 00:38,Kavin Unda,ประเทศที่ต้องรอเวลาราชการ,01:38:14,
2023-03-21 00:38,Fernanda Garay,กะเทยเยอะมากกลัว,01:38:15,
2023-03-21 00:38,Nathakorn Bank,:body-green-covering-eyes::body-green-covering-eyes:,01:38:15,
2023-03-21 00:38,DinCoVER,ปราจีน ตายยกจังหวัด,01:38:16,
2023-03-21 00:38,ชินจัง 1903,ราชการหารายได้เสริมหลอมซีเซียม 55,01:38:16,
2023-03-21 00:38,Yuy G,เอาข่าว..xxx เลือกตั้งxxxx จร้า,01:38:16,
2023-03-21 00:38,PoMPoMzZZ🧡🧡,คนที่ออกมาแถลง่ายมันออกมาสั่งสอนอวดเก่งมากกว่า,01:38:16,
2023-03-21 00:38,CAPTAIN SK,เพื่อไรหาไอโอดีนให้ทาน,01:38:16,
2023-03-21 00:38,YuTingting,คนมีความรู้ประเทศนี้ถูกปิดปาก ถ้านักข่าวไม่ถามก็ไม่รู้ ผู้นำประเทศโง่งี่เง่า ปิดตา ปิดหู ปิดปากคนอื่น ,01:38:16,
2023-03-21 00:38,Yutto Pluto,ทำแล้ว ทำอยู่ ทำ ค,01:38:17,
2023-03-21 00:38,ดรุณี ถิ่นวิมล,ลุงข้างบ้านรู้ตัวรึยัง การมองภาครัฐ เขาก็มองที่เฮดใหญ่ แล้วดูทำตัว เอาอะไรมาให้เชื่อมั่นในข้อมูล วุ่นวายกันใหญ่เพราะประชาชนไม่เชื่อมั่นเชื่อถือ,01:38:18,
2023-03-21 00:38,Animal will do,ระบบราชกวยไทย เน่าหนอนที่สุด,01:38:19,
2023-03-21 00:38,Forget,ตนเป็นที่พึ่งแห่งตน,01:38:19,
2023-03-21 00:38,มีงูนะ,ชิปหายยย แล้วว,01:38:19,
2023-03-21 00:38,ฟ้าใสพารวย Fahsai,กินนมค่ะ คนปราจีน:thumbs_up::thumbs_up:,01:38:19,
2023-03-21 00:38,hahaja nana,เอาผ้าใบคลุมแล้วไง ปลอดภัย 100% ตามหลักสากลกะลา,01:38:19,
2023-03-21 00:38,mugiwara kaizoku,อีกไม่นาน ประเทศไทยจะมี มนุษย์ซีเซียม ๆๆๆๆๆๆๆๆๆๆๆๆ ออกมาทวงคืนความยุติธรรม,01:38:20,
2023-03-21 00:38,ธีรศักดิ์ แวดกลาง,ตุยห่านกันโม้ดดด,01:38:21,
2023-03-21 00:38,เด่น ปืนใหญ่,อย่าปกปิดความจริง พูดไม่หมด:shushing_face::shushing_face:,01:38:22,
2023-03-21 00:38,Thongsuk Jetana,ซีเซียม 137 half life 30 ปี จะลดเหลือครึ่งหนึ่ง นะครับ และอีก 30 ปีก็จะลดอีกครึ่งนึงของที่เหลือ เป็นอย่างนี้ไปเรื่อยๆครับ,01:38:23,
2023-03-21 00:38,Ping Pong,แอบหลอมไปแล้วกี่อันก็ไม่รู้:face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear:,01:38:23,
2023-03-21 00:38,Knightnum,นายกผิดๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,01:38:24,
2023-03-21 00:38,J2,เพิ่งบอกเพราะอะไรละ,01:38:24,
2023-03-21 00:38,Nakhon Pongkwanoi,"๐:grinning_squinting_face:..,",01:38:25,
2023-03-21 00:38,อัศวิน สนเพ็ชร,ทำงานแบบขอตังทอน,01:38:25,
2023-03-21 00:38,ราชัย วงเวียน,นายค.ลอยตัวอย่างเดียว,01:38:25,
2023-03-21 00:38,Poonie Tiengtrong,ใช่เลย เรารู้สึกว่าที่ออกมาแถลงเพราะเรื่องมันแดง ที่ออกมาแถลงแต่ละคน รู้แน่นอนดูจากการแถแล้ว,01:38:27,
2023-03-21 00:38,พงศธร เลิศอนันตชัย,ไม่ใช่รับมาแล้วไม่รู้ตัว,01:38:29,
2023-03-21 00:38,มาตุภูมิ เดรคค,สำนักงาน ปรดาก,01:38:29,
2023-03-21 00:38,Thong Bong-laa,ปกปิดปิดบังไม่โปร่งใสเลย..ทั้งๆที่มันอันตรายต่อประชาชนอย่างมาก,01:38:31,
2023-03-21 00:38,Nils Mj,แดกเกลือคับ 55555 ไม่เป็นมะเร็งแต่ไตเสื่อม555/,01:38:31,
2023-03-21 00:38,Saravuth Pinmuk,ทำไมต้องกินไอโอดีนครับ,01:38:31,
2023-03-21 00:38,Autsadakon,กลัวคนแตกตื่นไงเขาถึงไม่พูด,01:38:32,
2023-03-21 00:38,Ruzandino Sanchez,ไม่รู้แถลงหรือแถ,01:38:32,
2023-03-21 00:38,สุชาติ พัฒนานุสรณ์,ตปท. สนใจมาก ก้มม้นตรังสี. คนไทยไม่สนใจ,01:38:35,
2023-03-21 00:38,ทับทิม.,สำคัญ จริงๆ ปํญหา สุขภาพ เพราะว่า สุขภาพ ใช้ ทำงาน หา เงิน,01:38:35,
2023-03-21 00:38,ฟ้าใสพารวย Fahsai,กินนม คนปราจีน:thumbs_up:,01:38:36,
2023-03-21 00:38,DinCoVER,ปราจีน ตายยกจังหวัด :face_with_rolling_eyes::face_with_rolling_eyes:,01:38:38,
2023-03-21 00:38,Ni Ni,ผู้รู้เยอะจัง,01:38:38,
2023-03-21 00:38,Rick C,ใครทำงานหละหลวม ดำเนินคดีให้หมด,01:38:38,
2023-03-21 00:38,꧁ งุงิ ꧂,แค่ฝุ่นก็หนักแล้ว..มีรังสีอีก..:eyes-purple-crying::eyes-purple-crying:,01:38:39,
2023-03-21 00:38,omom mymy,นายกตอบแบบไม่สนใจ คุณเป็นหัวหน้าต้อรู้ทุกเรื่องป่าว,01:38:39,
2023-03-21 00:38,SKT Jupeter,จิตส่วนรวมไม่มีในระบบเเล้วตอนนี้,01:38:40,
2023-03-21 00:38,ไข่นุ้ย,มันก็ต้องบอกว่า ไม่เป็นอันตราย. เพราะไม่งั้นงานเข้า,01:38:41,
2023-03-21 00:38,ArGu,พาพี่สาวมาพัก กทม.ดีกว่าซักช่วงนี้,01:38:41,
2023-03-21 00:38,foryou phone,ค รักษาการ ว่าไง :thinking_face:,01:38:43,
2023-03-21 00:38,hahaja nana,เอาผ้าใบคลุมแล้ว ปลอดภัย 100% ตามหลักสากลกะลา,01:38:44,
2023-03-21 00:38,Bigg B,ใครเอาออกไปจากที่จัดเก็บ มันยังไม่รุ้เลย ห่วยแตก,01:38:46,
2023-03-21 00:38,N R T,ความจริงเป็นสิ่งน่ากลัวสำหรับคนไทย อาจารย์เค้าพูดถูกแล้ว,01:38:50,
2023-03-21 00:38,รุ่งนภา น้อมนอบ,ปิดเก่งในทุกๆเรื่องไม่เคยยอมรับความจริงไม่มีความรับผิดชอบต่อประเทศและประชาชนเลย,01:38:50,
2023-03-21 00:38,Yakuza Tadow,ไม่มี สส. คนไหน ไปลงพื้นที่ ซีเซียมเลยวะ555,01:38:51,
2023-03-21 00:39,Saowanee Saowanee,คนบ้านๆยังรู้เลยค่ะ,01:38:52,
2023-03-21 00:39,Knightnum,หลอนไปหมดแล้วววววววววว,01:38:53,
2023-03-21 00:39,Durian,ก็แถลง ข่างแบบนั้น ใคร ก็กลัว,01:38:53,
2023-03-21 00:39,เพชรซัน เจิดจ้า,ข้างราชการไทยทำงานได้แบบสมชื่อข้าราชการเพื่อตัวเอง,01:38:54,
2023-03-21 00:39,Orange Wave,ยุคนี้ทำงานแบบไดโนเสาร์ อนุรักษ์นิยม ปกปิด เลือกตั้งรอบนี้ช่วยกันเลือกก้าวไกลกันเยอะๆ:orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:,01:38:55,
2023-03-21 00:39,Pattanachai Sontha,นายกลงพิ้นที่ด่วนเลยครับเพื่อสบายใจของประชาชนครับ,01:38:55,
2023-03-21 00:39,บ้านเฮาบ้านทุ่ง,ผู้ว่ารับผิดชอบได้ไหม,01:38:57,
2023-03-21 00:39,thongbai wichakhot,ไม่มีมาตรฐานในการดูแล ป้องกัน แก้ไขเลยโว้ยยย:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:,01:38:58,
2023-03-21 00:39,เด่น ปืนใหญ่,อนาคตมีผลกระทบต่อสิ่งแวดล้อม ใครจะรับผิดชอบ:shushing_face::shushing_face::shushing_face:,01:38:58,
2023-03-21 00:39,naphatcha saengsuriyong,รู้แล้วอย่าประมาทต้องระวังกันให้มากๆ,01:38:59,
2023-03-21 00:39,สมพร ปาก,เหมือน:dog:กลัวเสียงประทัด...:rolling_on_the_floor_laughing:,01:39:01,
2023-03-21 00:39,เช็ดเข้ อาราเล่สังฆัง,เหมือนเจ็บกล้วยป่วยตา พาราเซตามอล อย่างเดียว 55555555,01:39:02,
2023-03-21 00:39,Yinglucky Pupuu,ไปนอนโชว์แบบกินไก่เลยพี่,01:39:04,
2023-03-21 00:39,⚒️headcore war⚒️,กินนมเคลือบกระเพาะไว้คนปราจีน:face_with_hand_over_mouth::face_with_tears_of_joy:,01:39:04,
2023-03-21 00:39,Nils Mj,กินนม มันแคลเซี่ยม,01:39:04,
2023-03-21 00:39,สีดํา วันธรรมสวนะ,ปปช ควรรู้มั้ย :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,01:39:04,
2023-03-21 00:39,Nattapong Kesonsukon,ใคร เป็นผู้รับผิด ชอบ ?@:face-fuchsia-tongue-out:,01:39:06,
2023-03-21 00:39,noom hicom,ตรวจสอบไม่เคยเจอหรอก ลอตเตอรี่ก็ไม่เจอขายเกินราคา 555,01:39:06,
2023-03-21 00:39,KRUNGKRAI UPALA,อัตรายครับ นั่งแถลงข่าวโกหกประชาชน เลวบัดซบ ไม่อัตรายพวกมึงจะดิ้นรนหาทำ...อะไร มันเลวจริง ขอให้ครอบครัวของพวกนั่งแถลงข่าวติด แล้วจะรู้....,01:39:07,
2023-03-21 00:39,มีงูนะ,สวัสดีค่ะ พี่ยุทธ พี่ ไบร์ท,01:39:09,
2023-03-21 00:39,DinCoVER,ปราจีน ตายยกจังหวัด :face_with_rolling_eyes::face_with_rolling_eyes:,01:39:10,
2023-03-21 00:39,ชินจัง 1903,รัฐบาลนี้ขายทุกอย่างจริงๆ ซีเซียมก็ขาย 55,01:39:10,
2023-03-21 00:39,Orange Wave,ยุคนี้ทำงานแบบไดโนเสาร์ อนุรักษ์นิยม ปกปิด เลือกตั้งรอบนี้ช่วยกันเลือกก้าวไกลกันเยอะๆ:orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:,01:39:11,
2023-03-21 00:39,LOS GAMER,นายกตู่ออกไปประชาชนมีความสุขทั่วประเทศ,01:39:11,
2023-03-21 00:39,Yeongjin Park,ค.ต ลอยตัวทุกเรื่อง:smirking_face::smirking_face:,01:39:14,
2023-03-21 00:39,ไข่นุ้ย,กะลาแลนด์. แดนปกปิด. รู้ๆกัน,01:39:18,
2023-03-21 00:39,วิชัย แสนหงษ์,หนังแนวออจ้าว,01:39:18,
2023-03-21 00:39,i tim Hero,ผมได้.สั่งๆๆๆๆๆๆการไปแว๊ววววว:grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes:,01:39:19,
2023-03-21 00:39,Poomjai PSJ,ซีเซียม25กิโล ทำเป็นผักชีกำล่ะ5 บาท หิ้วไปหิ้วมาได้อย่างงั้ง,01:39:20,
2023-03-21 00:39,บอมน้อย,นมวัว:grinning_face_with_smiling_eyes:อร่อยครับ:grinning_face_with_smiling_eyes:เป็นนมแม่พระโค:grinning_face_with_smiling_eyes:นมโรงเรียนอร่อย:grinning_face_with_smiling_eyes:,01:39:21,
2023-03-21 00:39,ไข่นุ้ย,@สมพร ปาก ขอให้ญาติพี่น้องมึงโดนกัมมันตภาพจากซีเซียมนะ,01:39:25,
2023-03-21 00:39,U sai,ฉันอยากจูบเธอ..แม่บัว,01:39:25,
2023-03-21 00:39,ราชัน ทองมันปู,คิดถึงสิ,01:39:25,
2023-03-21 00:39,Thitiporn Wongpan,เจ้าหน้าที่ไม่ใส่ชุดป้องกันเฉย ใช้ชุดใส่โควิดใส่แทนไปก่อนไหม ,01:39:26,
2023-03-21 00:39,Thaparit Ausakul,30 ปี รอไป ,01:39:26,
2023-03-21 00:39,FirsT AphiwaT_P,แดกภาษี แต่พึ่งอะไรไม่ได้ ประชาชนแก้เองตลอดดด,01:39:27,
2023-03-21 00:39,hahaja nana,ซาเล้งสุดยอด,01:39:29,
2023-03-21 00:39,ไม่ต้องมานั่ง,ยุคที่ผู้นำผู้ปกครองบ้านเมือง ไม่สามารถปกป้องดูแลอะไรได้,01:39:30,
2023-03-21 00:39,tpjsk,เชอร์โนบิล 2 :face_with_tears_of_joy:,01:39:31,
2023-03-21 00:39,Warakorn Keson,แบบนี้ต้องแจกยาพารา,01:39:31,
2023-03-21 00:39,chaiwat k,เจ้าหน้าที่ไม่ได้ตายเพราะซีเซียม ตายน้ำท่วมปาก ผู้ว่าได้มายังไง knowless ,01:39:31,
2023-03-21 00:39,Nils Mj,ทำงานแบบขอไปที,01:39:32,
2023-03-21 00:39,สุชาติ พัฒนานุสรณ์,ตปท. เตือนไทย. อ้นตรายมาก,01:39:32,
2023-03-21 00:39,ชวโรจน์ โนรี,โกหกแล้ว โกหกอีกยังพยายามโกหกต่อ,01:39:34,
2023-03-21 00:39,เด่น ปืนใหญ่,สมพร ปาก...มันเป็น :water_buffalo::water_buffalo::water_buffalo: ทั้งครอบครัว ดูการแสดงออก:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:39:35,
2023-03-21 00:39,สหายสุรา,เอาละเมิงเอ่ย ทั้งฝุ่นทั้งสาร ทั้ง เผด็จการ ชีวิตดีๆที่ลงตัวครับ,01:39:36,
2023-03-21 00:39,Wish App,บทเรียนซีเซียม 137 ที่ดูเหมือนไม่มีใครรับผิดชอบ อยากให้เป็นบทเรียนและลงโทษผู้ที่ทำให้เกิดความเสียหายมหาศาล และ ยาวนาน,01:39:37,
2023-03-21 00:39,เช็ดเข้ อาราเล่สังฆัง,เหมือนเจ็บกล้วยป่วยตา พาราเซตามอล อย่างเดียว 55555555 บ้าบอ ฮอ นกเอี้ยงตกต้นไม้,01:39:38,
2023-03-21 00:39,foryou phone,ค ปะยุด ว่าไง :thinking_face:,01:39:38,
2023-03-21 00:39,RabbitGold,จัดเลือกตั้งพรุ้งนี้เถอะ อยู่ต่ออีกวัน พังได้อีก :grinning_squinting_face::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:39:40,
2023-03-21 00:39,Ni Ni,ซีเซียมการเมือง5555,01:39:42,
2023-03-21 00:39,Poomjai PSJ,ปิดข่าวทำไม จะตายกัยหมด,01:39:46,
2023-03-21 00:39,พรอนันต์ มณีสด,ได้แต่สั่งการๆ,01:39:47,
2023-03-21 00:39,om mo,ผํู้ว่าระยองทำไม่กลัวแล้วคืนทำไมมาคืนเวลานี้ไม่ใช่มันแผ่ไปแล้วเอาคนระยองตรวจเลยใกล้เคียง,01:39:48,
2023-03-21 00:39,Thaparit Ausakul,คนแถวไหนหายไปทั้ง Gen,01:39:48,
2023-03-21 00:39,Tharuedee T.,ปกติผู้นำประเทศเขาต้องมีที่ปรึกษา/ทีมผู้เชี่ยวชาญ อิตู่อยู่จนประเทศล่มจมมา8ปี ยังไม่พัฒนา จะติบคำถาม,01:39:50,
2023-03-21 00:40,วัลลภ ศรีเนาวรัตน์,:face_with_tears_of_joy::face_with_tears_of_joy:ปิดแน่นหนาผ้าใบลาซาด้า:face_with_rolling_eyes:,01:39:51,
2023-03-21 00:40,No body,ผลจาก.ไข้หวัดธรรมดา..แล้วเป็นงัย.? :face_with_spiral_eyes:,01:39:52,
2023-03-21 00:40,ทางธรรมะชาติ,ปราจีนทุกเขต สส เป็นของภูมิใจไทย ยกจังหวัด เห็นเนื้อแท้รึยัง ว่าจะเลือกต่อมั้ย,01:39:52,
2023-03-21 00:40,Anuwat Doundee,ปลดแม่งเลยผู้ว่า,01:39:53,
2023-03-21 00:40,Nattapong Kesonsukon,ต้องมีผู้รู้บผิด @:face-fuchsia-tongue-out:,01:39:53,
2023-03-21 00:40,Suphat Methachittiphan,9,01:39:53,
2023-03-21 00:40,Autsadakon,เงียบๆไว้ถ้าไม่เกิดอะไรแต่ถ้าเป็นอะไรก็รับผิดชอบการเอาเอง,01:39:55,
2023-03-21 00:40,U sai,รังสี แกมม่า เบต้า..จะทำให้เรากลายพันธุ์เป็นเอเลี่ยน.ป่าววะ!! :astonished_face::face_with_rolling_eyes::angry_face:,01:39:55,
2023-03-21 00:40,Suphat Methachittiphan,.,01:39:56,
2023-03-21 00:40,Kanamorn,ปากทองสำคัญละครไ่ม่ดูจ๊ะ,01:39:59,
2023-03-21 00:40,Pongphat Pongpichit,คนที่ชอบผู้นำแบบนี้ คงชอบเป็นขี้ข้า ,01:40:00,
2023-03-21 00:40,นางสาวฐิติพร ธิปัญญา,นายกช่วยอะไรไม่ใด้เลยเลือกมาทำไมใครตาถั่ว,01:40:00,
2023-03-21 00:40,Yinglucky Pupuu,ฉลาดแบบพี่ไปแนะนำโรงงานนิวเคลียร์ทั่วโลกได้เลย เมกาต้องยกย่อง,01:40:03,
2023-03-21 00:40,อัศวิน สนเพ็ชร,โรงงานให้กี่บาทเอ่ย,01:40:04,
2023-03-21 00:40,⚒️headcore war⚒️,จตุจักรบิว 2 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:40:09,
2023-03-21 00:40,RabbitGold,กรรมตามทันมรึงกันแล้วลุงๆ :grinning_squinting_face::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,01:40:14,
2023-03-21 00:40,Seiko,"ทุกคนรอวันตรวจพบมะเร็งภายใน5ปี(ซีเซียม137)!! ""ปชช.ไม่ตื่นตนก แต่ราชการต้องตื่นตนก""(ไอ้แก่!! มันเข้าใจอย่างนี้หรือเปล่าวะ!!)",01:40:14,
2023-03-21 00:40,Yinglucky Pupuu,ฉลาดแบบพี่ไปแนะนำโรงงานนิวเคลียร์ทั่วโลกได้เลย เมกาต้องยกย่อง :face_with_tears_of_joy::jack_o_lantern:,01:40:15,
2023-03-21 00:40,มีงูนะ,เราจาทาม ตาม สานยาและ สานดาน รายหราา,01:40:15,
2023-03-21 00:40,สตังค์ ทวีสุข,ประท้วงเลย,01:40:16,
2023-03-21 00:40,ชินจัง 1903,สว.ทรงเอรึเปล่าที่หลอมซีเซียม,01:40:18,
2023-03-21 00:40,LOS GAMER,นายกตู่ออกไปอีกหน่อยก็มีโทษตามตูดออกมา,01:40:20,
2023-03-21 00:40,บอมน้อย,น้ำนม:smiling_face_with_smiling_eyes:พระราชทานให้เด็กๆดีมากเลยครับ:smiling_face_with_smiling_eyes:นมโรงเรียน,01:40:21,
2023-03-21 00:40,สุชาติ พัฒนานุสรณ์,ท้วโลกเตือน. ไทย. อันตรายมาก,01:40:21,
2023-03-21 00:40,A02 Saohai,กินรางจืดครับมีสรรพคุณขับสารพิษออกจากร่างกาย,01:40:28,
2023-03-21 00:40,อุกฤษฏ์ นราศรี,ขอให้พูดความจริง จะได้หาวิธีป้องกัน ตรรกะง่ายๆอย่าแถ ความจริงสิ อย่าบิดเบือน:fearful_face::fearful_face::fearful_face:,01:40:28,
2023-03-21 00:40,Saowanee Saowanee,ว่าแต่มันออกมาได้อย่างไรอันตรายขนาดนั้น,01:40:28,
2023-03-21 00:40,ศันสนีย์ คําเกลี้ยง,ทำกะลาครอบ แล้วให้(พวกสลิ่มเข้าไปอยู่) 555,01:40:38,
2023-03-21 00:40,Tharuedee T.,ตู่แกล้งตอบแบบคนฉลาดยังทำไม่เป็น,01:40:42,
2023-03-21 00:40,ราชัน ทองมันปู,เรื่อง อย่าเงียบ,01:40:42,
2023-03-21 00:40,บอมน้อย,อาหารกลางวัน:smiling_face_with_smiling_eyes:ก็ดีมากเลยครับ,01:40:42,
2023-03-21 00:40,สมบูรณ์ ขัติยศ,รู้ว่าของอันตรายเจ้าของโรงงานทำไมไม่เก็บให้ดีละครับยิ่งกว่าทองคำ จับเจ้าของหรือยังครับ,01:40:43,
2023-03-21 00:40,Kook22 Kook22,มีผลกระทบระยะยาวแน่นอน:face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::biohazard::biohazard::biohazard::biohazard::biohazard::biohazard::biohazard::biohazard::radioactive::radioactive::radioactive::radioactive::radioactive::radioactive::radioactive::radioactive::warning::warning::warning::warning::warning:,01:40:45,
2023-03-21 00:40,Yinglucky Pupuu,ฉลาดแบบพี่ไปแนะนำโรงงานนิวเคลียร์ทั่วโลกได้เลย เมกาต้องยกย่อง :jack_o_lantern::jack_o_lantern::jack_o_lantern:,01:40:45,
2023-03-21 00:40,เด่น ปืนใหญ่,อนาคตข้างหน้า มีผลกระทบต่อสิ่งแวดล้อม ใครจะรับผิดชอบ ต่อชุมชน:shushing_face::shushing_face:,01:40:46,
2023-03-21 00:40,สายฟ้ามอปราย,หน่วยงานที่ดูแลเรื่องนี้ มีหรือครับประกูมีนี้,01:40:47,
2023-03-21 00:40,PhoenixChannal,อยากรู้ว่าจะดำเนินการอย่างไรกับบริษัทที่นำวัตถุอันตรายที่ห้ามใช้ในโรงไฟฟ้าค่ะ???(ซีเซียม 137),01:40:47,
2023-03-21 00:40,Seiko,"ทุกคนรอวันตรวจพบมะเร็งภายใน5ปี(ซีเซียม137)!! ""ปชช.ไม่ตื่นตนก แต่ราชการต้องตื่นตนก""(ไอ้แก่!! มันเข้าใจอย่างนี้หรือเปล่าวะ!!)",01:40:50,
2023-03-21 00:41,Ni Ni,ซีเซียมอันตรายเกินความจริงเพราะการเมือง5555,01:40:52,
2023-03-21 00:41,Forget,ต้องรีบหาเมียแล้วเรา:face_with_tears_of_joy::rolling_on_the_floor_laughing:,01:40:52,
2023-03-21 00:41,ศันสนีย์ คําเกลี้ยง,ทำกะลาครอบ แล้วให้(พวกสลิ่มเข้าไปอยู่) 555 พวกมันชอบ,01:40:52,
2023-03-21 00:41,Poomjai PSJ,จะตายกันหมด ก็คราวนี้แหระ,01:40:54,
2023-03-21 00:41,วันชัย ถือความสัตย์,กล้องเสียทั้งโรงงาน,01:40:54,
2023-03-21 00:41,No body,เครื่องป้องกันรังสี...ใช้ตากข้าวได้..:rolling_on_the_floor_laughing::loudly_crying_face::rolling_on_the_floor_laughing:,01:40:55,
2023-03-21 00:41,โบตัน บัวตัน,สวัสดีครับ,01:40:57,
2023-03-21 00:41,ศันสนีย์ คําเกลี้ยง,ทำกะลาครอบ แล้วให้(พวกสลิ่มเข้าไปอยู่) 555 พวกมันชอบ,01:40:58,
2023-03-21 00:41,Ath Phetborisut,มีแต่คนรู้มาก คนทำไม่มี,01:40:58,
2023-03-21 00:41,U sai,ต่อไป!! คนจะกลายพันธุ์ เงี่ยน เสี้ยน เสียว มากขึ้น!! อันตรายว่ะ! :face_with_rolling_eyes:,01:41:01,
2023-03-21 00:41,ศันสนีย์ คําเกลี้ยง,ทำกะลาครอบ แล้วให้(พวกสลิ่มเข้าไปอยู่) 555 พวกมันชอบ,01:41:03,
2023-03-21 00:41,Yinglucky Pupuu,ฉลาดแบบพี่ไปแนะนำโรงงานนิวเคลียร์ทั่วโลกได้เลย เมกาต้องยกย่อง :jack_o_lantern::jack_o_lantern::jack_o_lantern:,01:41:04,
2023-03-21 00:41,สมพร ปาก,พวก:ox:ตื่นตูม...:rolling_on_the_floor_laughing:,01:41:07,
2023-03-21 00:41,อวิรุทธ์ แต้มลึก,ไม่เป็นไรครับมีเงินก็เอาเงินให้ไปเดี๋ยวก็ลืมครับ,01:41:07,
2023-03-21 00:41,Meditate Bodhi,เปลี่ยนความคิดทุกขํก็ดับกาsคิดเรื่องหนึ่งในเวลาปัจจุบันเรื่oงที่คิดในอดีตก็ดับ:bell:สมาธิคือการฝึกเอาสติมาอยู่กับปัจจุบันปล่อยว่างความเครียดไม่ว่าคุณจะคิดอะไรให้นำสติมาที่ความรู้สึกผิวหนัง&มือที่สัมผัสกัน,01:41:08,
2023-03-21 00:41,เบบี้ตู่,ไอตู่ยุบสภาแล้วจริงหรอ,01:41:09,
2023-03-21 00:41,Ponrakrit Sukprasert,สวัสดีพี่เด่นปืนใหญ่,01:41:11,
2023-03-21 00:41,เฉลียว บัวลา,มันหลุดออกมาได้ยังงัยครับมาจากไหนสารอันตรายขนาดนั้นต้นตอที่เอาออกมาต้องตามให้ได้,01:41:11,
2023-03-21 00:41,ศันสนีย์ คําเกลี้ยง,ทำกะลาครอบ แล้วให้(พวกสลิ่มเข้าไปอยู่) 555 พวกมันชอบ,01:41:12,
2023-03-21 00:41,No body,เครื่องป้องกันรังสี...ใช้ตากข้าวได้..:rolling_on_the_floor_laughing:,01:41:13,
2023-03-21 00:41,สุภัทรา กิตติเวช,คุมได้แต่พวกมึงไม่มาอยุ่ล่ะ,01:41:13,
2023-03-21 00:41,เช็ดเข้ อาราเล่สังฆัง,ถ้าเขาใช้ชีวิตประจำวันไม่ได้จริงๆเขาก็ต้องฟ้องอยู่เเล้ว,01:41:14,
2023-03-21 00:41,Seiko,ฝรั่งถาม!! คนทายไม่มีคนฉลาดกว่านี้แล้วเหรอคราบ!!,01:41:15,
2023-03-21 00:41,PhoenixChannal,อยากรู้ว่าจะดำเนินการอย่างไรกับบริษัทที่นำวัตถุอันตรายที่ห้ามใช้ในโรงไฟฟ้าค่ะ???(ซีเซียม 137),01:41:17,
2023-03-21 00:41,ศันสนีย์ คําเกลี้ยง,ทำกะลาครอบ แล้วให้(พวกสลิ่มเข้าไปอยู่) 555 พวกมันชอบ,01:41:18,
2023-03-21 00:41,Al Amita,อันตรายมากตายๆ,01:41:21,
